Price;BTCUSD;x;y;925511;qty;timestamp
Price;BTCUSD;x;y;921566;qty;timestamp
Price;BTCUSD;x;y;922000;qty;timestamp
Price;BTCUSD;x;y;920118;qty;timestamp
Price;BTCUSD;x;y;915000;qty;timestamp
Price;BTCUSD;x;y;919048;qty;timestamp
Price;BTCUSD;x;y;924199;qty;timestamp
Price;BTCUSD;x;y;922601;qty;timestamp
Price;BTCUSD;x;y;917599;qty;timestamp
Price;BTCUSD;x;y;911546;qty;timestamp
Price;BTCUSD;x;y;911799;qty;timestamp
Price;BTCUSD;x;y;910324;qty;timestamp
Price;BTCUSD;x;y;911486;qty;timestamp
Price;BTCUSD;x;y;913399;qty;timestamp
Price;BTCUSD;x;y;906982;qty;timestamp
Price;BTCUSD;x;y;906800;qty;timestamp
Price;BTCUSD;x;y;906829;qty;timestamp
Price;BTCUSD;x;y;914500;qty;timestamp
Price;BTCUSD;x;y;914052;qty;timestamp
Price;BTCUSD;x;y;911706;qty;timestamp
Price;BTCUSD;x;y;912000;qty;timestamp
Price;BTCUSD;x;y;914500;qty;timestamp
Price;BTCUSD;x;y;914999;qty;timestamp
Price;BTCUSD;x;y;906998;qty;timestamp
Price;BTCUSD;x;y;907199;qty;timestamp
Price;BTCUSD;x;y;902700;qty;timestamp
Price;BTCUSD;x;y;903933;qty;timestamp
Price;BTCUSD;x;y;902400;qty;timestamp
Price;BTCUSD;x;y;903076;qty;timestamp
Price;BTCUSD;x;y;907229;qty;timestamp
Price;BTCUSD;x;y;904245;qty;timestamp
Price;BTCUSD;x;y;907511;qty;timestamp
Price;BTCUSD;x;y;901400;qty;timestamp
Price;BTCUSD;x;y;897375;qty;timestamp
Price;BTCUSD;x;y;898394;qty;timestamp
Price;BTCUSD;x;y;899121;qty;timestamp
Price;BTCUSD;x;y;898500;qty;timestamp
Price;BTCUSD;x;y;891337;qty;timestamp
Price;BTCUSD;x;y;890148;qty;timestamp
Price;BTCUSD;x;y;891428;qty;timestamp
Price;BTCUSD;x;y;889400;qty;timestamp
Price;BTCUSD;x;y;897000;qty;timestamp
Price;BTCUSD;x;y;902000;qty;timestamp
Price;BTCUSD;x;y;902461;qty;timestamp
Price;BTCUSD;x;y;903204;qty;timestamp
Price;BTCUSD;x;y;897442;qty;timestamp
Price;BTCUSD;x;y;897125;qty;timestamp
Price;BTCUSD;x;y;894000;qty;timestamp
Price;BTCUSD;x;y;898160;qty;timestamp
Price;BTCUSD;x;y;894860;qty;timestamp
Price;BTCUSD;x;y;900700;qty;timestamp
Price;BTCUSD;x;y;899500;qty;timestamp
Price;BTCUSD;x;y;896900;qty;timestamp
Price;BTCUSD;x;y;924383;qty;timestamp
Price;BTCUSD;x;y;917999;qty;timestamp
Price;BTCUSD;x;y;921000;qty;timestamp
Price;BTCUSD;x;y;927239;qty;timestamp
Price;BTCUSD;x;y;930189;qty;timestamp
Price;BTCUSD;x;y;930819;qty;timestamp
Price;BTCUSD;x;y;930156;qty;timestamp
Price;BTCUSD;x;y;925565;qty;timestamp
Price;BTCUSD;x;y;927841;qty;timestamp
Price;BTCUSD;x;y;925553;qty;timestamp
Price;BTCUSD;x;y;927201;qty;timestamp
Price;BTCUSD;x;y;929194;qty;timestamp
Price;BTCUSD;x;y;926166;qty;timestamp
Price;BTCUSD;x;y;925501;qty;timestamp
Price;BTCUSD;x;y;919707;qty;timestamp
Price;BTCUSD;x;y;919000;qty;timestamp
Price;BTCUSD;x;y;921695;qty;timestamp
Price;BTCUSD;x;y;929870;qty;timestamp
Price;BTCUSD;x;y;932985;qty;timestamp
Price;BTCUSD;x;y;926900;qty;timestamp
Price;BTCUSD;x;y;926804;qty;timestamp
Price;BTCUSD;x;y;941999;qty;timestamp
Price;BTCUSD;x;y;939800;qty;timestamp
Price;BTCUSD;x;y;940225;qty;timestamp
Price;BTCUSD;x;y;938901;qty;timestamp
Price;BTCUSD;x;y;939000;qty;timestamp
Price;BTCUSD;x;y;931600;qty;timestamp
Price;BTCUSD;x;y;929414;qty;timestamp
Price;BTCUSD;x;y;930011;qty;timestamp
Price;BTCUSD;x;y;931289;qty;timestamp
Price;BTCUSD;x;y;931500;qty;timestamp
Price;BTCUSD;x;y;929900;qty;timestamp
Price;BTCUSD;x;y;931635;qty;timestamp
Price;BTCUSD;x;y;927950;qty;timestamp
Price;BTCUSD;x;y;930103;qty;timestamp
Price;BTCUSD;x;y;924000;qty;timestamp
Price;BTCUSD;x;y;925400;qty;timestamp
Price;BTCUSD;x;y;921501;qty;timestamp
Price;BTCUSD;x;y;929492;qty;timestamp
Price;BTCUSD;x;y;929383;qty;timestamp
Price;BTCUSD;x;y;943109;qty;timestamp
Price;BTCUSD;x;y;944386;qty;timestamp
Price;BTCUSD;x;y;942010;qty;timestamp
Price;BTCUSD;x;y;943201;qty;timestamp
Price;BTCUSD;x;y;942399;qty;timestamp
Price;BTCUSD;x;y;947999;qty;timestamp
Price;BTCUSD;x;y;943300;qty;timestamp
Price;BTCUSD;x;y;937601;qty;timestamp
Price;BTCUSD;x;y;932999;qty;timestamp
Price;BTCUSD;x;y;932662;qty;timestamp
Price;BTCUSD;x;y;925900;qty;timestamp
Price;BTCUSD;x;y;932031;qty;timestamp
Price;BTCUSD;x;y;937884;qty;timestamp
Price;BTCUSD;x;y;938723;qty;timestamp
Price;BTCUSD;x;y;929050;qty;timestamp
Price;BTCUSD;x;y;928770;qty;timestamp
Price;BTCUSD;x;y;933999;qty;timestamp
Price;BTCUSD;x;y;931101;qty;timestamp
Price;BTCUSD;x;y;936973;qty;timestamp
Price;BTCUSD;x;y;934995;qty;timestamp
Price;BTCUSD;x;y;919994;qty;timestamp
Price;BTCUSD;x;y;926978;qty;timestamp
Price;BTCUSD;x;y;926635;qty;timestamp
Price;BTCUSD;x;y;921841;qty;timestamp
Price;BTCUSD;x;y;912598;qty;timestamp
Price;BTCUSD;x;y;915139;qty;timestamp
Price;BTCUSD;x;y;914414;qty;timestamp
Price;BTCUSD;x;y;912182;qty;timestamp
Price;BTCUSD;x;y;915001;qty;timestamp
Price;BTCUSD;x;y;905102;qty;timestamp
Price;BTCUSD;x;y;911000;qty;timestamp
Price;BTCUSD;x;y;900000;qty;timestamp
Price;BTCUSD;x;y;892254;qty;timestamp
Price;BTCUSD;x;y;903000;qty;timestamp
Price;BTCUSD;x;y;898099;qty;timestamp
Price;BTCUSD;x;y;897099;qty;timestamp
Price;BTCUSD;x;y;909123;qty;timestamp
Price;BTCUSD;x;y;923100;qty;timestamp
Price;BTCUSD;x;y;927557;qty;timestamp
Price;BTCUSD;x;y;926724;qty;timestamp
Price;BTCUSD;x;y;922500;qty;timestamp
Price;BTCUSD;x;y;926100;qty;timestamp
Price;BTCUSD;x;y;921500;qty;timestamp
Price;BTCUSD;x;y;928735;qty;timestamp
Price;BTCUSD;x;y;930200;qty;timestamp
Price;BTCUSD;x;y;935660;qty;timestamp
Price;BTCUSD;x;y;934118;qty;timestamp
Price;BTCUSD;x;y;925400;qty;timestamp
Price;BTCUSD;x;y;922128;qty;timestamp
Price;BTCUSD;x;y;922500;qty;timestamp
Price;BTCUSD;x;y;918019;qty;timestamp
Price;BTCUSD;x;y;920302;qty;timestamp
Price;BTCUSD;x;y;914899;qty;timestamp
Price;BTCUSD;x;y;925754;qty;timestamp
Price;BTCUSD;x;y;924495;qty;timestamp
Price;BTCUSD;x;y;922881;qty;timestamp
Price;BTCUSD;x;y;927211;qty;timestamp
Price;BTCUSD;x;y;921000;qty;timestamp
Price;BTCUSD;x;y;909500;qty;timestamp
Price;BTCUSD;x;y;911500;qty;timestamp
Price;BTCUSD;x;y;886899;qty;timestamp
Price;BTCUSD;x;y;883994;qty;timestamp
Price;BTCUSD;x;y;886425;qty;timestamp
Price;BTCUSD;x;y;887999;qty;timestamp
Price;BTCUSD;x;y;879970;qty;timestamp
Price;BTCUSD;x;y;881742;qty;timestamp
Price;BTCUSD;x;y;881601;qty;timestamp
Price;BTCUSD;x;y;889215;qty;timestamp
Price;BTCUSD;x;y;884799;qty;timestamp
Price;BTCUSD;x;y;883679;qty;timestamp
Price;BTCUSD;x;y;873675;qty;timestamp
Price;BTCUSD;x;y;871500;qty;timestamp
Price;BTCUSD;x;y;885132;qty;timestamp
Price;BTCUSD;x;y;883721;qty;timestamp
Price;BTCUSD;x;y;888800;qty;timestamp
Price;BTCUSD;x;y;891500;qty;timestamp
Price;BTCUSD;x;y;880279;qty;timestamp
Price;BTCUSD;x;y;885001;qty;timestamp
Price;BTCUSD;x;y;875854;qty;timestamp
Price;BTCUSD;x;y;880679;qty;timestamp
Price;BTCUSD;x;y;886598;qty;timestamp
Price;BTCUSD;x;y;895701;qty;timestamp
Price;BTCUSD;x;y;917700;qty;timestamp
Price;BTCUSD;x;y;908000;qty;timestamp
Price;BTCUSD;x;y;896979;qty;timestamp
Price;BTCUSD;x;y;898500;qty;timestamp
Price;BTCUSD;x;y;904498;qty;timestamp
Price;BTCUSD;x;y;890900;qty;timestamp
Price;BTCUSD;x;y;893461;qty;timestamp
Price;BTCUSD;x;y;875300;qty;timestamp
Price;BTCUSD;x;y;901921;qty;timestamp
Price;BTCUSD;x;y;914500;qty;timestamp
Price;BTCUSD;x;y;912700;qty;timestamp
Price;BTCUSD;x;y;914835;qty;timestamp
Price;BTCUSD;x;y;930199;qty;timestamp
Price;BTCUSD;x;y;930001;qty;timestamp
Price;BTCUSD;x;y;940200;qty;timestamp
Price;BTCUSD;x;y;941249;qty;timestamp
Price;BTCUSD;x;y;936941;qty;timestamp
Price;BTCUSD;x;y;929899;qty;timestamp
Price;BTCUSD;x;y;939000;qty;timestamp
Price;BTCUSD;x;y;969532;qty;timestamp
Price;BTCUSD;x;y;962944;qty;timestamp
Price;BTCUSD;x;y;955300;qty;timestamp
Price;BTCUSD;x;y;964800;qty;timestamp
Price;BTCUSD;x;y;957000;qty;timestamp
Price;BTCUSD;x;y;947144;qty;timestamp
Price;BTCUSD;x;y;945501;qty;timestamp
Price;BTCUSD;x;y;944499;qty;timestamp
Price;BTCUSD;x;y;939764;qty;timestamp
Price;BTCUSD;x;y;940229;qty;timestamp
Price;BTCUSD;x;y;935000;qty;timestamp
Price;BTCUSD;x;y;935500;qty;timestamp
Price;BTCUSD;x;y;929000;qty;timestamp
Price;BTCUSD;x;y;926899;qty;timestamp
Price;BTCUSD;x;y;937143;qty;timestamp
Price;BTCUSD;x;y;929196;qty;timestamp
Price;BTCUSD;x;y;928710;qty;timestamp
Price;BTCUSD;x;y;928000;qty;timestamp
Price;BTCUSD;x;y;925391;qty;timestamp
Price;BTCUSD;x;y;922428;qty;timestamp
Price;BTCUSD;x;y;923299;qty;timestamp
Price;BTCUSD;x;y;926991;qty;timestamp
Price;BTCUSD;x;y;925654;qty;timestamp
Price;BTCUSD;x;y;919200;qty;timestamp
Price;BTCUSD;x;y;919200;qty;timestamp
Price;BTCUSD;x;y;918593;qty;timestamp
Price;BTCUSD;x;y;918001;qty;timestamp
Price;BTCUSD;x;y;893129;qty;timestamp
Price;BTCUSD;x;y;892704;qty;timestamp
Price;BTCUSD;x;y;893900;qty;timestamp
Price;BTCUSD;x;y;892440;qty;timestamp
Price;BTCUSD;x;y;885000;qty;timestamp
Price;BTCUSD;x;y;890601;qty;timestamp
Price;BTCUSD;x;y;888833;qty;timestamp
Price;BTCUSD;x;y;891598;qty;timestamp
Price;BTCUSD;x;y;890201;qty;timestamp
Price;BTCUSD;x;y;891123;qty;timestamp
Price;BTCUSD;x;y;892011;qty;timestamp
Price;BTCUSD;x;y;893749;qty;timestamp
Price;BTCUSD;x;y;891498;qty;timestamp
Price;BTCUSD;x;y;889398;qty;timestamp
Price;BTCUSD;x;y;888999;qty;timestamp
Price;BTCUSD;x;y;891014;qty;timestamp
Price;BTCUSD;x;y;892671;qty;timestamp
Price;BTCUSD;x;y;889600;qty;timestamp
Price;BTCUSD;x;y;887401;qty;timestamp
Price;BTCUSD;x;y;885500;qty;timestamp
Price;BTCUSD;x;y;886570;qty;timestamp
Price;BTCUSD;x;y;884300;qty;timestamp
Price;BTCUSD;x;y;884762;qty;timestamp
Price;BTCUSD;x;y;882000;qty;timestamp
Price;BTCUSD;x;y;879501;qty;timestamp
Price;BTCUSD;x;y;885500;qty;timestamp
Price;BTCUSD;x;y;891000;qty;timestamp
Price;BTCUSD;x;y;889000;qty;timestamp
Price;BTCUSD;x;y;888099;qty;timestamp
Price;BTCUSD;x;y;895085;qty;timestamp
Price;BTCUSD;x;y;893941;qty;timestamp
Price;BTCUSD;x;y;891700;qty;timestamp
Price;BTCUSD;x;y;893101;qty;timestamp
Price;BTCUSD;x;y;897484;qty;timestamp
Price;BTCUSD;x;y;887501;qty;timestamp
Price;BTCUSD;x;y;885701;qty;timestamp
Price;BTCUSD;x;y;892801;qty;timestamp
Price;BTCUSD;x;y;894999;qty;timestamp
Price;BTCUSD;x;y;890924;qty;timestamp
Price;BTCUSD;x;y;893594;qty;timestamp
Price;BTCUSD;x;y;886631;qty;timestamp
Price;BTCUSD;x;y;888629;qty;timestamp
Price;BTCUSD;x;y;885000;qty;timestamp
Price;BTCUSD;x;y;884170;qty;timestamp
Price;BTCUSD;x;y;884001;qty;timestamp
Price;BTCUSD;x;y;885432;qty;timestamp
Price;BTCUSD;x;y;883010;qty;timestamp
Price;BTCUSD;x;y;883500;qty;timestamp
Price;BTCUSD;x;y;891542;qty;timestamp
Price;BTCUSD;x;y;880683;qty;timestamp
Price;BTCUSD;x;y;877882;qty;timestamp
Price;BTCUSD;x;y;877710;qty;timestamp
Price;BTCUSD;x;y;879100;qty;timestamp
Price;BTCUSD;x;y;880000;qty;timestamp
Price;BTCUSD;x;y;877100;qty;timestamp
Price;BTCUSD;x;y;878699;qty;timestamp
Price;BTCUSD;x;y;881912;qty;timestamp
Price;BTCUSD;x;y;876800;qty;timestamp
Price;BTCUSD;x;y;876791;qty;timestamp
Price;BTCUSD;x;y;876119;qty;timestamp
Price;BTCUSD;x;y;871179;qty;timestamp
Price;BTCUSD;x;y;871252;qty;timestamp
Price;BTCUSD;x;y;871550;qty;timestamp
Price;BTCUSD;x;y;880391;qty;timestamp
Price;BTCUSD;x;y;888100;qty;timestamp
Price;BTCUSD;x;y;893248;qty;timestamp
Price;BTCUSD;x;y;886392;qty;timestamp
Price;BTCUSD;x;y;884801;qty;timestamp
Price;BTCUSD;x;y;887001;qty;timestamp
Price;BTCUSD;x;y;884100;qty;timestamp
Price;BTCUSD;x;y;882164;qty;timestamp
Price;BTCUSD;x;y;883100;qty;timestamp
Price;BTCUSD;x;y;886627;qty;timestamp
Price;BTCUSD;x;y;884412;qty;timestamp
Price;BTCUSD;x;y;851517;qty;timestamp
Price;BTCUSD;x;y;852992;qty;timestamp
Price;BTCUSD;x;y;852421;qty;timestamp
Price;BTCUSD;x;y;850400;qty;timestamp
Price;BTCUSD;x;y;849374;qty;timestamp
Price;BTCUSD;x;y;850699;qty;timestamp
Price;BTCUSD;x;y;847400;qty;timestamp
Price;BTCUSD;x;y;850192;qty;timestamp
Price;BTCUSD;x;y;850500;qty;timestamp
Price;BTCUSD;x;y;852195;qty;timestamp
Price;BTCUSD;x;y;851629;qty;timestamp
Price;BTCUSD;x;y;848900;qty;timestamp
Price;BTCUSD;x;y;831536;qty;timestamp
Price;BTCUSD;x;y;830644;qty;timestamp
Price;BTCUSD;x;y;831943;qty;timestamp
Price;BTCUSD;x;y;830900;qty;timestamp
Price;BTCUSD;x;y;827658;qty;timestamp
Price;BTCUSD;x;y;826000;qty;timestamp
Price;BTCUSD;x;y;833101;qty;timestamp
Price;BTCUSD;x;y;833001;qty;timestamp
Price;BTCUSD;x;y;836200;qty;timestamp
Price;BTCUSD;x;y;834995;qty;timestamp
Price;BTCUSD;x;y;827400;qty;timestamp
Price;BTCUSD;x;y;825999;qty;timestamp
Price;BTCUSD;x;y;826100;qty;timestamp
Price;BTCUSD;x;y;822965;qty;timestamp
Price;BTCUSD;x;y;824879;qty;timestamp
Price;BTCUSD;x;y;826304;qty;timestamp
Price;BTCUSD;x;y;825901;qty;timestamp
Price;BTCUSD;x;y;824000;qty;timestamp
Price;BTCUSD;x;y;821900;qty;timestamp
Price;BTCUSD;x;y;822499;qty;timestamp
Price;BTCUSD;x;y;822299;qty;timestamp
Price;BTCUSD;x;y;823310;qty;timestamp
Price;BTCUSD;x;y;819995;qty;timestamp
Price;BTCUSD;x;y;822420;qty;timestamp
Price;BTCUSD;x;y;822420;qty;timestamp
Price;BTCUSD;x;y;817390;qty;timestamp
Price;BTCUSD;x;y;816011;qty;timestamp
Price;BTCUSD;x;y;817398;qty;timestamp
Price;BTCUSD;x;y;817450;qty;timestamp
Price;BTCUSD;x;y;818522;qty;timestamp
Price;BTCUSD;x;y;819001;qty;timestamp
Price;BTCUSD;x;y;820311;qty;timestamp
Price;BTCUSD;x;y;817979;qty;timestamp
Price;BTCUSD;x;y;814844;qty;timestamp
Price;BTCUSD;x;y;815205;qty;timestamp
Price;BTCUSD;x;y;815154;qty;timestamp
Price;BTCUSD;x;y;818919;qty;timestamp
Price;BTCUSD;x;y;818301;qty;timestamp
Price;BTCUSD;x;y;811000;qty;timestamp
Price;BTCUSD;x;y;810395;qty;timestamp
Price;BTCUSD;x;y;809600;qty;timestamp
Price;BTCUSD;x;y;811385;qty;timestamp
Price;BTCUSD;x;y;800550;qty;timestamp
Price;BTCUSD;x;y;795483;qty;timestamp
Price;BTCUSD;x;y;809654;qty;timestamp
Price;BTCUSD;x;y;808999;qty;timestamp
Price;BTCUSD;x;y;810600;qty;timestamp
Price;BTCUSD;x;y;809229;qty;timestamp
Price;BTCUSD;x;y;810001;qty;timestamp
Price;BTCUSD;x;y;808702;qty;timestamp
Price;BTCUSD;x;y;810962;qty;timestamp
Price;BTCUSD;x;y;812010;qty;timestamp
Price;BTCUSD;x;y;792100;qty;timestamp
Price;BTCUSD;x;y;792499;qty;timestamp
Price;BTCUSD;x;y;793594;qty;timestamp
Price;BTCUSD;x;y;791295;qty;timestamp
Price;BTCUSD;x;y;793012;qty;timestamp
Price;BTCUSD;x;y;790999;qty;timestamp
Price;BTCUSD;x;y;789210;qty;timestamp
Price;BTCUSD;x;y;789898;qty;timestamp
Price;BTCUSD;x;y;790843;qty;timestamp
Price;BTCUSD;x;y;791228;qty;timestamp
Price;BTCUSD;x;y;788001;qty;timestamp
Price;BTCUSD;x;y;795400;qty;timestamp
Price;BTCUSD;x;y;810600;qty;timestamp
Price;BTCUSD;x;y;811300;qty;timestamp
Price;BTCUSD;x;y;808440;qty;timestamp
Price;BTCUSD;x;y;810429;qty;timestamp
Price;BTCUSD;x;y;809117;qty;timestamp
Price;BTCUSD;x;y;809798;qty;timestamp
Price;BTCUSD;x;y;810999;qty;timestamp
Price;BTCUSD;x;y;809401;qty;timestamp
Price;BTCUSD;x;y;814488;qty;timestamp
Price;BTCUSD;x;y;813999;qty;timestamp
Price;BTCUSD;x;y;812229;qty;timestamp
Price;BTCUSD;x;y;801401;qty;timestamp
Price;BTCUSD;x;y;797401;qty;timestamp
Price;BTCUSD;x;y;800999;qty;timestamp
Price;BTCUSD;x;y;802501;qty;timestamp
Price;BTCUSD;x;y;802600;qty;timestamp
Price;BTCUSD;x;y;802888;qty;timestamp
Price;BTCUSD;x;y;804292;qty;timestamp
Price;BTCUSD;x;y;804893;qty;timestamp
Price;BTCUSD;x;y;801130;qty;timestamp
Price;BTCUSD;x;y;801500;qty;timestamp
Price;BTCUSD;x;y;797887;qty;timestamp
Price;BTCUSD;x;y;798499;qty;timestamp
Price;BTCUSD;x;y;801999;qty;timestamp
Price;BTCUSD;x;y;803099;qty;timestamp
Price;BTCUSD;x;y;796700;qty;timestamp
Price;BTCUSD;x;y;797698;qty;timestamp
Price;BTCUSD;x;y;797300;qty;timestamp
Price;BTCUSD;x;y;795800;qty;timestamp
Price;BTCUSD;x;y;795286;qty;timestamp
Price;BTCUSD;x;y;808599;qty;timestamp
Price;BTCUSD;x;y;807100;qty;timestamp
Price;BTCUSD;x;y;809808;qty;timestamp
Price;BTCUSD;x;y;812799;qty;timestamp
Price;BTCUSD;x;y;810600;qty;timestamp
Price;BTCUSD;x;y;809000;qty;timestamp
Price;BTCUSD;x;y;805001;qty;timestamp
Price;BTCUSD;x;y;813878;qty;timestamp
Price;BTCUSD;x;y;816169;qty;timestamp
Price;BTCUSD;x;y;814000;qty;timestamp
Price;BTCUSD;x;y;834299;qty;timestamp
Price;BTCUSD;x;y;838000;qty;timestamp
Price;BTCUSD;x;y;835525;qty;timestamp
Price;BTCUSD;x;y;834501;qty;timestamp
Price;BTCUSD;x;y;830000;qty;timestamp
Price;BTCUSD;x;y;830077;qty;timestamp
Price;BTCUSD;x;y;830960;qty;timestamp
Price;BTCUSD;x;y;832892;qty;timestamp
Price;BTCUSD;x;y;829362;qty;timestamp
Price;BTCUSD;x;y;827999;qty;timestamp
Price;BTCUSD;x;y;828101;qty;timestamp
Price;BTCUSD;x;y;833499;qty;timestamp
Price;BTCUSD;x;y;834601;qty;timestamp
Price;BTCUSD;x;y;833101;qty;timestamp
Price;BTCUSD;x;y;833000;qty;timestamp
Price;BTCUSD;x;y;812213;qty;timestamp
Price;BTCUSD;x;y;811300;qty;timestamp
Price;BTCUSD;x;y;812000;qty;timestamp
Price;BTCUSD;x;y;808831;qty;timestamp
Price;BTCUSD;x;y;812416;qty;timestamp
Price;BTCUSD;x;y;812337;qty;timestamp
Price;BTCUSD;x;y;810515;qty;timestamp
Price;BTCUSD;x;y;808700;qty;timestamp
Price;BTCUSD;x;y;809248;qty;timestamp
Price;BTCUSD;x;y;810701;qty;timestamp
Price;BTCUSD;x;y;807168;qty;timestamp
Price;BTCUSD;x;y;800311;qty;timestamp
Price;BTCUSD;x;y;805601;qty;timestamp
Price;BTCUSD;x;y;805195;qty;timestamp
Price;BTCUSD;x;y;808077;qty;timestamp
Price;BTCUSD;x;y;802600;qty;timestamp
Price;BTCUSD;x;y;804251;qty;timestamp
Price;BTCUSD;x;y;797499;qty;timestamp
Price;BTCUSD;x;y;800500;qty;timestamp
Price;BTCUSD;x;y;796511;qty;timestamp
Price;BTCUSD;x;y;798174;qty;timestamp
Price;BTCUSD;x;y;796503;qty;timestamp
Price;BTCUSD;x;y;790399;qty;timestamp
Price;BTCUSD;x;y;797495;qty;timestamp
Price;BTCUSD;x;y;796199;qty;timestamp
Price;BTCUSD;x;y;803500;qty;timestamp
Price;BTCUSD;x;y;810215;qty;timestamp
Price;BTCUSD;x;y;812959;qty;timestamp
Price;BTCUSD;x;y;800851;qty;timestamp
Price;BTCUSD;x;y;796352;qty;timestamp
Price;BTCUSD;x;y;797498;qty;timestamp
Price;BTCUSD;x;y;803439;qty;timestamp
Price;BTCUSD;x;y;802700;qty;timestamp
Price;BTCUSD;x;y;803697;qty;timestamp
Price;BTCUSD;x;y;791300;qty;timestamp
Price;BTCUSD;x;y;789319;qty;timestamp
Price;BTCUSD;x;y;790000;qty;timestamp
Price;BTCUSD;x;y;787496;qty;timestamp
Price;BTCUSD;x;y;789701;qty;timestamp
Price;BTCUSD;x;y;809602;qty;timestamp
Price;BTCUSD;x;y;811499;qty;timestamp
Price;BTCUSD;x;y;812501;qty;timestamp
Price;BTCUSD;x;y;813102;qty;timestamp
Price;BTCUSD;x;y;813163;qty;timestamp
Price;BTCUSD;x;y;811201;qty;timestamp
Price;BTCUSD;x;y;809892;qty;timestamp
Price;BTCUSD;x;y;820300;qty;timestamp
Price;BTCUSD;x;y;808701;qty;timestamp
Price;BTCUSD;x;y;806500;qty;timestamp
Price;BTCUSD;x;y;805900;qty;timestamp
Price;BTCUSD;x;y;812737;qty;timestamp
Price;BTCUSD;x;y;807482;qty;timestamp
Price;BTCUSD;x;y;781998;qty;timestamp
Price;BTCUSD;x;y;779476;qty;timestamp
Price;BTCUSD;x;y;781400;qty;timestamp
Price;BTCUSD;x;y;782500;qty;timestamp
Price;BTCUSD;x;y;787500;qty;timestamp
Price;BTCUSD;x;y;777999;qty;timestamp
Price;BTCUSD;x;y;789319;qty;timestamp
Price;BTCUSD;x;y;791600;qty;timestamp
Price;BTCUSD;x;y;784999;qty;timestamp
Price;BTCUSD;x;y;783052;qty;timestamp
Price;BTCUSD;x;y;773000;qty;timestamp
Price;BTCUSD;x;y;768301;qty;timestamp
Price;BTCUSD;x;y;767500;qty;timestamp
Price;BTCUSD;x;y;768000;qty;timestamp
Price;BTCUSD;x;y;761202;qty;timestamp
Price;BTCUSD;x;y;761800;qty;timestamp
Price;BTCUSD;x;y;764405;qty;timestamp
Price;BTCUSD;x;y;768570;qty;timestamp
Price;BTCUSD;x;y;770099;qty;timestamp
Price;BTCUSD;x;y;772500;qty;timestamp
Price;BTCUSD;x;y;693018;qty;timestamp
Price;BTCUSD;x;y;685001;qty;timestamp
Price;BTCUSD;x;y;684351;qty;timestamp
Price;BTCUSD;x;y;682901;qty;timestamp
Price;BTCUSD;x;y;678698;qty;timestamp
Price;BTCUSD;x;y;693720;qty;timestamp
Price;BTCUSD;x;y;696000;qty;timestamp
Price;BTCUSD;x;y;693600;qty;timestamp
Price;BTCUSD;x;y;693999;qty;timestamp
Price;BTCUSD;x;y;692500;qty;timestamp
Price;BTCUSD;x;y;692800;qty;timestamp
Price;BTCUSD;x;y;694299;qty;timestamp
Price;BTCUSD;x;y;691500;qty;timestamp
Price;BTCUSD;x;y;689895;qty;timestamp
Price;BTCUSD;x;y;688992;qty;timestamp
Price;BTCUSD;x;y;691447;qty;timestamp
Price;BTCUSD;x;y;690148;qty;timestamp
Price;BTCUSD;x;y;690200;qty;timestamp
Price;BTCUSD;x;y;691798;qty;timestamp
Price;BTCUSD;x;y;692999;qty;timestamp
Price;BTCUSD;x;y;693801;qty;timestamp
Price;BTCUSD;x;y;693200;qty;timestamp
Price;BTCUSD;x;y;685491;qty;timestamp
Price;BTCUSD;x;y;685782;qty;timestamp
Price;BTCUSD;x;y;684123;qty;timestamp
Price;BTCUSD;x;y;685332;qty;timestamp
Price;BTCUSD;x;y;685400;qty;timestamp
Price;BTCUSD;x;y;684438;qty;timestamp
Price;BTCUSD;x;y;683999;qty;timestamp
Price;BTCUSD;x;y;682672;qty;timestamp
Price;BTCUSD;x;y;682798;qty;timestamp
Price;BTCUSD;x;y;681800;qty;timestamp
Price;BTCUSD;x;y;684000;qty;timestamp
Price;BTCUSD;x;y;683600;qty;timestamp
Price;BTCUSD;x;y;683750;qty;timestamp
Price;BTCUSD;x;y;682499;qty;timestamp
Price;BTCUSD;x;y;679099;qty;timestamp
Price;BTCUSD;x;y;684152;qty;timestamp
Price;BTCUSD;x;y;683598;qty;timestamp
Price;BTCUSD;x;y;684736;qty;timestamp
Price;BTCUSD;x;y;683800;qty;timestamp
Price;BTCUSD;x;y;685909;qty;timestamp
Price;BTCUSD;x;y;683791;qty;timestamp
Price;BTCUSD;x;y;682100;qty;timestamp
Price;BTCUSD;x;y;675123;qty;timestamp
Price;BTCUSD;x;y;675417;qty;timestamp
Price;BTCUSD;x;y;675192;qty;timestamp
Price;BTCUSD;x;y;674000;qty;timestamp
Price;BTCUSD;x;y;672000;qty;timestamp
Price;BTCUSD;x;y;676999;qty;timestamp
Price;BTCUSD;x;y;673499;qty;timestamp
Price;BTCUSD;x;y;672595;qty;timestamp
Price;BTCUSD;x;y;670556;qty;timestamp
Price;BTCUSD;x;y;675745;qty;timestamp
Price;BTCUSD;x;y;676024;qty;timestamp
Price;BTCUSD;x;y;678900;qty;timestamp
Price;BTCUSD;x;y;674135;qty;timestamp
Price;BTCUSD;x;y;672853;qty;timestamp
Price;BTCUSD;x;y;676698;qty;timestamp
Price;BTCUSD;x;y;677113;qty;timestamp
Price;BTCUSD;x;y;669300;qty;timestamp
Price;BTCUSD;x;y;671390;qty;timestamp
